name,version,directory,repository,summary,from package.json,from license,from readme
query-string,4.3.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/normalize-url/node_modules/query-string,(none),MIT,MIT,MIT,MIT
querystring,0.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/querystring,http://github.com/Gozala/querystring,MIT,MIT,,
querystring-es3,0.2.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/querystring-es3,http://github.com/mike-spainhower/querystring,MIT,MIT,,
querystringify,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/querystringify,https://github.com/unshiftio/querystringify,MIT,MIT,MIT,MIT
radium,0.19.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/radium,https://github.com/formidablelabs/radium,MIT,MIT,MIT,
raf,3.4.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/raf,http://github.com/chrisdickinson/raf,MIT,MIT,,MIT
ramda,0.25.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/ramda,http://github.com/ramda/ramda,MIT,MIT,MIT,
randomatic,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/randomatic,jonschlinkert/randomatic,MIT,MIT,MIT,
randombytes,2.0.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/randombytes,git@github.com:crypto-browserify/randombytes,MIT,MIT,MIT,
randomfill,1.0.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/randomfill,https://github.com/crypto-browserify/randomfill,MIT,MIT,MIT,
range-parser,1.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/range-parser,jshttp/range-parser,MIT,MIT,MIT,
raw-body,2.3.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/raw-body,stream-utils/raw-body,MIT,MIT,MIT,
rc,1.2.7,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/rc,(none),(BSD-2-Clause OR MIT OR Apache-2.0);BSD;MIT,(BSD-2-Clause OR MIT OR Apache-2.0),MIT,BSD;MIT
rc,1.2.8,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/rc,https://github.com/dominictarr/rc,(BSD-2-Clause OR MIT OR Apache-2.0);BSD;MIT,(BSD-2-Clause OR MIT OR Apache-2.0),MIT,BSD;MIT
react,16.4.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react,facebook/react,MIT,MIT,MIT,
react-addons-create-fragment,15.6.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-addons-create-fragment,facebook/react,MIT,MIT,MIT,
react-color,2.14.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-color,https://github.com/casesandberg/react-color,MIT,MIT,MIT,
react-datetime,2.14.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-datetime,https://github.com/YouCanBookMe/react-datetime,MIT,MIT,MIT,
react-dev-utils,5.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-dev-utils,facebookincubator/create-react-app,MIT,MIT,,
react-docgen,3.0.0-beta9,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-docgen,https://github.com/reactjs/react-docgen,BSD;BSD-3-Clause,BSD-3-Clause,BSD,
react-dom,16.4.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-dom,facebook/react,MIT,MIT,MIT,
react-error-overlay,4.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-error-overlay,facebookincubator/create-react-app,MIT,MIT,,
react-fuzzy,0.5.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-fuzzy,https://github.com/ritz078/react-fuzzy-search,MIT,MIT,MIT,MIT
react-html-attributes,1.4.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-html-attributes,https://github.com/jackyho112/react-html-attributes,MIT,MIT,MIT,
react-i18next,7.7.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-i18next,https://github.com/i18next/react-i18next,MIT,MIT,MIT,
react-icon-base,2.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-icon-base,ssh://git@github.com/gorangajic/react-icon-base,MIT,MIT,,MIT
react-icons,2.2.7,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-icons,ssh://git@github.com/gorangajic/react-icons,MIT,MIT,,MIT
react-inspector,2.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-inspector,https://github.com/xyc/react-inspector,MIT,MIT,MIT,
react-is,16.8.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/jest-junit/node_modules/react-is,(none),MIT,MIT,MIT,
react-is,16.8.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/@puppet/react-components/node_modules/react-is,(none),MIT,MIT,MIT,
react-lifecycles-compat,3.0.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-lifecycles-compat,reactjs/react-lifecycles-compat,MIT,MIT,MIT,
react-markdown,3.3.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-markdown,git@github.com:rexxars/react-markdown,MIT,MIT,MIT,MIT
react-modal,3.4.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-modal,https://github.com/reactjs/react-modal,MIT,MIT,,
react-onclickoutside,6.7.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-onclickoutside,https://github.com/Pomax/react-onclickoutside,MIT,MIT,,
react-redux,5.0.7,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-redux,https://github.com/reactjs/react-redux,MIT,MIT,MIT,MIT
react-resize-detector,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-resize-detector,https://github.com/maslianok/react-resize-detector,MIT,MIT,,MIT
react-router,4.3.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-router,ReactTraining/react-router,MIT,MIT,,
react-router-dom,4.3.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-router-dom,ReactTraining/react-router,MIT,MIT,,
react-router-last-location,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-router-last-location,git@github.com:hinok/react-router-last-location,MIT,MIT,MIT,
react-smooth,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-smooth,https://github.com/recharts/react-smooth,MIT,MIT,MIT,
react-sortable-hoc,0.6.8,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-sortable-hoc,https://github.com/clauderic/react-sortable-hoc,MIT,MIT,MIT,
react-split-pane,0.1.77,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-split-pane,https://github.com/tomkp/react-split-pane,MIT,MIT,MIT,
react-style-proptype,3.2.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-style-proptype,https://github.com/brigand/react-style-proptype,MIT,MIT,,
react-textarea-autosize,5.2.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-textarea-autosize,andreypopp/react-textarea-autosize,MIT,MIT,MIT,
react-transition-group,2.3.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-transition-group,https://github.com/reactjs/react-transition-group,BSD;BSD-3-Clause,BSD-3-Clause,BSD,
react-treebeard,2.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-treebeard,https://github.com/alexcurtis/react-treebeard,MIT,MIT,MIT,
react-virtualized,9.20.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-virtualized,https://github.com/bvaughn/react-virtualized,MIT,MIT,MIT,MIT
reactcss,1.2.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/reactcss,https://github.com/casesandberg/reactcss,MIT,MIT,MIT,
read-pkg,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/read-pkg,sindresorhus/read-pkg,MIT,MIT,MIT,MIT
read-pkg,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/concurrently/node_modules/read-pkg,(none),MIT,MIT,MIT,MIT
read-pkg-up,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/read-pkg-up,sindresorhus/read-pkg-up,MIT,MIT,MIT,MIT
readable-stream,0.0.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/write-stream/node_modules/readable-stream,(none),BSD,BSD,BSD,
readable-stream,1.0.33,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/pouchdb/node_modules/readable-stream,(none),MIT,MIT,,
readable-stream,1.0.34,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/inline-process-browser/node_modules/readable-stream,(none),MIT,MIT,,
readable-stream,1.1.14,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/ftp/node_modules/readable-stream,(none),MIT,MIT,,
readable-stream,2.3.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/readable-stream,http://github.com/nodejs/readable-stream,MIT,MIT,,
readdirp,2.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/readdirp,http://github.com/thlorenz/readdirp,MIT,MIT,MIT,
recast,0.10.43,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/unreachable-branch-transform/node_modules/recast,(none),MIT,MIT,,
recast,0.11.23,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-templates/node_modules/recast,(none),MIT,MIT,,
recast,0.12.9,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/recast,http://github.com/benjamn/recast,MIT,MIT,,
recharts,1.0.0-beta.10,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/recharts,https://github.com/recharts/recharts,MIT,MIT,MIT,
recharts-scale,0.3.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/recharts-scale,https://github.com/recharts/recharts-scale,MIT,MIT,MIT,
rechoir,0.6.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/rechoir,http://github.com/tkellen/node-rechoir,MIT,MIT,,
recursive-readdir,2.2.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/react-dev-utils/node_modules/recursive-readdir,(none),MIT,MIT,MIT,
reduce-css-calc,1.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/reduce-css-calc,https://github.com/MoOx/reduce-css-calc,MIT,MIT,MIT,
reduce-function-call,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/reduce-function-call,https://github.com/MoOx/reduce-function-call,MIT,MIT,MIT,
redux,3.7.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/@storybook/react/node_modules/redux,(none),MIT,MIT,MIT,MIT
redux,4.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/redux,https://github.com/reactjs/redux,MIT,MIT,MIT,MIT
redux-devtools-extension,2.13.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/redux-devtools-extension,https://github.com/zalmoxisus/redux-devtools-extension,MIT,MIT,,MIT
redux-thunk,2.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/redux-thunk,github:reduxjs/redux-thunk,MIT,MIT,MIT,MIT
regenerate,1.4.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/regenerate,https://github.com/mathiasbynens/regenerate,MIT,MIT,,
regenerator-runtime,0.10.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-polyfill/node_modules/regenerator-runtime,(none),MIT,MIT,,
regenerator-runtime,0.11.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/regenerator-runtime,https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime,MIT,MIT,,
regenerator-transform,0.10.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/regenerator-transform,https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform,BSD,BSD,,
regex-cache,0.4.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/regex-cache,jonschlinkert/regex-cache,MIT,MIT,MIT,
regex-not,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/regex-not,jonschlinkert/regex-not,MIT,MIT,MIT,
regexp.prototype.flags,1.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/regexp.prototype.flags,http://github.com/es-shims/RegExp.prototype.flags,MIT,MIT,MIT,
regexpu-core,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/regexpu-core,https://github.com/mathiasbynens/regexpu-core,MIT,MIT,,
regexpu-core,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-unicode-regex/node_modules/regexpu-core,(none),MIT,MIT,,
regjsgen,0.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/regjsgen,d10/regjsgen,MIT,MIT,,
regjsparser,0.1.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/regjsparser,git@github.com:jviereck/regjsparser,BSD,BSD,,
relateurl,0.2.7,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/relateurl,http://github.com/stevenvachon/relateurl,MIT,MIT,MIT,
remark-parse,5.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/remark-parse,https://github.com/remarkjs/remark/tree/master/packages/remark-parse,MIT,MIT,,
remove-trailing-separator,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/remove-trailing-separator,https://github.com/darsain/remove-trailing-separator,ISC,ISC,,
renderkid,2.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/renderkid,https://github.com/AriaMinaei/RenderKid,MIT,MIT,MIT,
repeat-element,1.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/repeat-element,http://github.com/jonschlinkert/repeat-element,MIT,MIT,MIT,MIT
repeat-string,1.6.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/repeat-string,jonschlinkert/repeat-string,MIT,MIT,MIT,
repeating,2.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/repeating,sindresorhus/repeating,MIT,MIT,MIT,MIT
replace-ext,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/replace-ext,gulpjs/replace-ext,MIT,MIT,MIT,MIT
request,2.87.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/request,https://github.com/request/request,Apache;Apache-2.0,Apache-2.0,Apache,
require-directory,2.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/require-directory,http://github.com/troygoode/node-require-directory,MIT,MIT,MIT,
require-from-string,1.2.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/require-from-string,floatdrop/require-from-string,MIT,MIT,MIT,MIT
require-from-string,2.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-macros/node_modules/require-from-string,(none),MIT,MIT,MIT,MIT
require-like,0.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/require-like,http://github.com/felixge/node-require-like,MIT,,,MIT
require-main-filename,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/require-main-filename,ssh://git@github.com/yargs/require-main-filename,ISC,ISC,,ISC
requires-port,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/requires-port,https://github.com/unshiftio/requires-port,MIT,MIT,MIT,MIT
resolve,1.8.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/resolve,http://github.com/browserify/resolve,MIT,MIT,MIT,MIT
resolve-dir,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/resolve-dir,jonschlinkert/resolve-dir,MIT,MIT,MIT,
resolve-pathname,2.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/resolve-pathname,mjackson/resolve-pathname,MIT,MIT,,
resolve-url,0.2.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/resolve-url,lydell/resolve-url,MIT,MIT,MIT,
restore-cursor,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/restore-cursor,sindresorhus/restore-cursor,MIT,MIT,MIT,MIT
ret,0.1.15,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/ret,http://github.com/fent/ret.js,MIT,MIT,,MIT
right-align,0.1.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/right-align,http://github.com/jonschlinkert/right-align,MIT,MIT,MIT,MIT
rimraf,2.6.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/rimraf,http://github.com/isaacs/rimraf,ISC,ISC,ISC,
ripemd160,2.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/ripemd160,https://github.com/crypto-browserify/ripemd160,MIT,MIT,MIT,MIT
run-async,2.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/run-async,SBoudrias/run-async,MIT,MIT,MIT,MIT
run-queue,1.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/run-queue,https://github.com/iarna/run-queue,ISC,ISC,,
rx,2.3.24,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/rx,https://github.com/Reactive-Extensions/RxJS,Apache License, Version 2.0,Apache License, Version 2.0,,
rx-lite,4.0.8,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/rx-lite,https://github.com/Reactive-Extensions/RxJS,Apache License, Version 2.0,Apache License, Version 2.0,,
rx-lite-aggregates,4.0.8,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/rx-lite-aggregates,https://github.com/Reactive-Extensions/RxJS,Apache License, Version 2.0,Apache License, Version 2.0,,
safe-buffer,5.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/serve-favicon/node_modules/safe-buffer,(none),MIT,MIT,MIT,
safe-buffer,5.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/safe-buffer,http://github.com/feross/safe-buffer,MIT,MIT,MIT,
safe-regex,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/safe-regex,http://github.com/substack/safe-regex,MIT,MIT,MIT,MIT
safer-buffer,2.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/safer-buffer,https://github.com/ChALkeR/safer-buffer,MIT,MIT,MIT,
sass-loader,7.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/sass-loader,https://github.com/webpack-contrib/sass-loader,MIT,MIT,,
sauce-connect-launcher,1.2.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/sauce-connect-launcher,https://github.com/bermi/sauce-connect-launcher,MIT,MIT,,MIT
sax,1.2.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/sax,(none),ISC;MIT,ISC,ISC;MIT,
schema-utils,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/@storybook/core/node_modules/url-loader/node_modules/schema-utils,(none),MIT,MIT,,
schema-utils,0.4.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/schema-utils,https://github.com/webpack-contrib/schema-utils,MIT,MIT,,
scope-eval,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/scope-eval,https://github.com/alexdavid/scope-eval,MIT,MIT,MIT,
selenium-standalone,6.15.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/selenium-standalone,git@github.com:vvo/selenium-standalone,MIT,MIT,MIT,
semantic-ui-less,2.3.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/semantic-ui-less,http://github.com/Semantic-Org/Semantic-UI-LESS,MIT,MIT,,
semantic-ui-react,0.77.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/semantic-ui-react,ssh://github.com/Semantic-Org/Semantic-UI-React,MIT,MIT,MIT,
semver,5.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/agent-base/node_modules/semver,(none),ISC,ISC,ISC,
semver,5.5.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/semver,https://github.com/npm/node-semver,ISC,ISC,ISC,
send,0.16.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/send,pillarjs/send,MIT,MIT,MIT,
serialize-javascript,1.5.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/serialize-javascript,https://github.com/yahoo/serialize-javascript,BSD;BSD-3-Clause,BSD-3-Clause,,BSD
serve-favicon,2.5.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/serve-favicon,expressjs/serve-favicon,MIT,MIT,MIT,
serve-static,1.13.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/serve-static,expressjs/serve-static,MIT,MIT,MIT,
set-blocking,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/set-blocking,https://github.com/yargs/set-blocking,ISC,ISC,,ISC
set-immediate-shim,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/set-immediate-shim,sindresorhus/set-immediate-shim,MIT,MIT,,MIT
set-value,0.4.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/union-value/node_modules/set-value,(none),MIT,MIT,MIT,
set-value,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/set-value,jonschlinkert/set-value,MIT,MIT,MIT,
setimmediate,1.0.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/setimmediate,YuzuJS/setImmediate,MIT,MIT,,
setprototypeof,1.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/raw-body/node_modules/setprototypeof,(none),ISC,ISC,,
setprototypeof,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/setprototypeof,https://github.com/wesleytodd/setprototypeof,ISC,ISC,,
sha.js,2.4.11,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/sha.js,http://github.com/crypto-browserify/sha.js,(MIT AND BSD-3-Clause),(MIT AND BSD-3-Clause),,
shallow-clone,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/shallow-clone,jonschlinkert/shallow-clone,MIT,MIT,MIT,
shallowequal,0.2.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/shallowequal,dashed/shallowequal,MIT,MIT,MIT,
shallowequal,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fetch-helpers/node_modules/shallowequal,(none),MIT,MIT,MIT,
shebang-command,1.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/shebang-command,kevva/shebang-command,MIT,MIT,MIT,MIT
shebang-regex,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/shebang-regex,sindresorhus/shebang-regex,MIT,MIT,MIT,MIT
shell-quote,1.6.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/shell-quote,http://github.com/substack/node-shell-quote,MIT,MIT,MIT,MIT
